KEY , GAPS , MATCHES , ALL , OVERLAP_TYPE 
seq2_53-seq9_18,0.109352753,0.448405407,0.230437832,Bad Overlap
seq2_55-seq5_60,0.102726475,0.516924485,0.294644338,Bad Overlap
seq2_55-seq9_45,0.02990355,0.137611442,0.071859535,Bad Overlap
seq2_58-seq3_91,0.02166386,0.122662681,0.072077463,Bad Overlap
seq2_59-seq8_69,0.00473124,0.020277713,0.010815638,Bad Overlap
seq2_62-seq6_89,0.09937031,0.478781417,0,Bad Overlap
seq2_62-seq8_34,0.104843005,0.4777564,0.254908304,Bad Overlap
seq2_62-seq3_55,0.030429434,0.146141126,0.085326526,Bad Overlap
seq2_62-seq7_29,0.01945006,0.086716955,0.045572665,Bad Overlap
seq2_63-seq9_30,0.009765329,0.048104893,0.025980988,Bad Overlap
seq2_65-seq5_73,0.033709687,0.178293759,0.100589705,Bad Overlap
seq2_66-seq6_54,0.050900491,0.25323531,0.141517042,Bad Overlap
seq2_67-seq5_84,0.103781288,0.504848376,0.286213987,Bad Overlap
seq2_68-seq7_79,0.095506034,0.488592383,0.26754003,Bad Overlap
seq2_69-seq9_71,0.099756932,0.383962767,0.19192707,Bad Overlap
seq2_72-seq4_1,0.045674859,0.223155522,0.128283305,Bad Overlap
seq2_73-seq7_71,0.096655661,0.475265643,0.258764137,Bad Overlap
seq2_75-seq3_67,0.040060876,0.209744833,0.121528274,Bad Overlap
seq2_77-seq6_26,0.092614214,0.466784149,0.253169878,Bad Overlap
seq2_78-seq2_93,0.105166725,0.624534383,0.417334616,Good Overlap
seq2_78-seq5_51,0.047898432,0.245127219,0.140248565,Bad Overlap
seq2_79-seq3_87,0.062841041,0.313690132,0.182408607,Bad Overlap
seq2_80-seq6_71,0.109635526,0.4822471,0.260997805,Bad Overlap
seq2_83-seq6_83,0.018431212,0.094347037,0.053588273,Bad Overlap
seq2_83-seq5_31,0.017377657,0.082009374,0.046793019,Bad Overlap
seq2_83-seq6_9,0.020963395,0.107350922,0.061545068,Bad Overlap
seq2_83-seq2_92,0.016637494,0.088487029,0.056335655,Good Overlap
seq2_84-seq4_74,0.005844976,0.032572129,0.019294008,Bad Overlap
seq2_85-seq3_49,0.017654498,0.083134123,0.048721772,Bad Overlap
seq2_85-seq3_46,0.017897791,0.11351527,0.070811739,Bad Overlap
seq2_86-seq3_34,0.072370822,0.355601158,0.210696987,Bad Overlap
seq2_87-seq5_38,0.023494638,0.103462641,0.05796752,Bad Overlap
seq2_89-seq8_94,0.039911059,0.184988254,0,Bad Overlap
seq2_89-seq4_51,0.006567822,0.030626286,0.018382548,Bad Overlap
seq2_89-seq5_59,0.027872569,0.124737725,0.069023079,Bad Overlap
seq2_91-seq9_77,0.037272199,0.163182997,0.083984681,Bad Overlap
seq2_92-seq5_31,0.045897422,0.229278688,0.132706184,Bad Overlap
seq2_92-seq6_83,0.012671116,0.07104766,0.040503226,Bad Overlap
seq2_93-seq4_75,0.099427054,0.522903612,0.30121843,Bad Overlap
seq2_94-seq9_24,0.064538497,0.287174961,0.151675337,Bad Overlap
seq2_95-seq4_98,0.103701826,0,0,Bad Overlap
seq2_95-seq5_82,0.020173706,0.099172621,0.056468252,Bad Overlap
seq2_96-seq7_92,0.093645844,0,0,Bad Overlap
seq2_96-seq8_4,0.033644929,0.158317103,0.085238808,Bad Overlap
seq2_97-seq2_98,0.108351037,0,0,Good Overlap
seq2_97-seq5_48,0.047316984,0.232498983,0.129625821,Bad Overlap
seq2_97-seq4_38,0.011677604,0.054889494,0.031183694,Bad Overlap
seq2_97-seq7_71,0.002383478,0.011217823,0.006261337,Bad Overlap
seq2_98-seq5_48,0.025165697,0.121853654,0.068456836,Bad Overlap
seq2_98-seq7_11,0.02042572,0.089370331,0.04938231,Bad Overlap
origSeq_4-seq3_78,0.041316425,0.205785592,0.12954191,Bad Overlap
origSeq_5-seq6_34,0.045787892,0.221732757,0.128345489,Bad Overlap
origSeq_6-seq3_25,0.044141946,0.214191899,0.139850843,Bad Overlap
origSeq_10-seq4_38,0.01822018,0.090198234,0.057449788,Bad Overlap
origSeq_10-seq2_97,0.078963583,0.466502542,0.27709984,Bad Overlap
origSeq_12-seq7_66,0.107377517,0.494698721,0.276319411,Bad Overlap
origSeq_13-seq10_66,0.030357048,0.13035519,0.06853471,Bad Overlap
origSeq_14-seq6_75,0.0461012,0.242808948,0.142227892,Bad Overlap
origSeq_14-seq4_49,0.011361727,0.053390819,0.033077012,Bad Overlap
origSeq_17-seq1_81,0.092137789,0.545353636,0.357890856,Bad Overlap
origSeq_17-seq5_66,0.069965472,0.357820278,0.207060981,Bad Overlap
origSeq_17-seq5_63,0.005936304,0.02381445,0.013849719,Bad Overlap
origSeq_18-seq10_78,0.018366786,0.088121492,0.046029583,Bad Overlap
origSeq_19-seq4_96,0.095950557,0.486525646,0.297297119,Bad Overlap
origSeq_22-seq9_50,0.064628016,0.300138109,0.160728148,Bad Overlap
origSeq_23-seq2_41,0.060511362,0.33124038,0.204774658,Bad Overlap
origSeq_23-seq2_72,0.097891465,0.556626595,0.338909488,Bad Overlap
origSeq_24-seq2_50,0.054070806,0.284287532,0.186400766,Bad Overlap
origSeq_25-origSeq_55,0.019706473,0.117621289,0.079425432,Good Overlap
origSeq_26-seq1_89,0.020618558,0.117340214,0.07443122,Bad Overlap
origSeq_27-seq7_88,0.035062818,0.179806191,0.10340135,Bad Overlap
origSeq_28-seq3_18,0.031755797,0.186908337,0.120320667,Bad Overlap
origSeq_32-seq4_26,0.07572775,0.378625837,0.226089591,Bad Overlap
origSeq_32-seq10_84,0.092185261,0.489234771,0.269314323,Bad Overlap
origSeq_33-seq7_78,0.036429026,0.184886991,0.103907134,Bad Overlap
origSeq_33-seq1_24,0.026613307,0.16956857,0.11322572,Bad Overlap
origSeq_34-seq1_30,0.092415032,0.587156511,0.381415878,Bad Overlap
origSeq_35-seq5_2,0.07122924,0.337583902,0.200636709,Bad Overlap
origSeq_35-origSeq_50,0.078515984,0.45972421,0.311531067,Good Overlap
origSeq_36-origSeq_85,0.029903912,0.175848789,0.120380101,Good Overlap
origSeq_36-seq7_82,0.017980958,0.085796505,0.048592631,Bad Overlap
origSeq_37-seq6_91,0.005081853,0.030033683,0.017277009,Bad Overlap
origSeq_38-seq6_81,0.092902817,0.539577794,0.318645316,Bad Overlap
origSeq_38-seq10_71,0.096643439,0.47240846,0.246019708,Bad Overlap
origSeq_39-seq2_83,0.037618203,0.192305952,0.120177739,Bad Overlap
origSeq_41-seq6_24,0.110275926,0.524279782,0.302070873,Bad Overlap
origSeq_41-seq7_46,0.103838972,0.498314715,0.279410482,Bad Overlap
origSeq_42-seq4_34,0.101983537,0.582866838,0.367953917,Bad Overlap
origSeq_45-origSeq_47,0.075151633,0.426717428,0.280979589,Good Overlap
origSeq_45-seq5_49,0.026029082,0.127108482,0.073593715,Bad Overlap
origSeq_46-seq10_62,0.06200401,0.287923443,0.153598376,Bad Overlap
origSeq_46-seq8_80,0.023923863,0.116375341,0.064288673,Bad Overlap
origSeq_46-seq2_37,0.011599824,0.0643138,0.039776942,Bad Overlap
origSeq_47-seq5_49,0.043907592,0.217258113,0.125188346,Bad Overlap
origSeq_47-seq3_19,0.094638146,0.581790664,0.365810326,Bad Overlap
origSeq_47-seq4_24,0.108914033,0.554793012,0.341299297,Bad Overlap
origSeq_49-seq9_16,0.046150299,0.208894441,0.11221097,Bad Overlap
origSeq_49-origSeq_67,0.046225813,0.276909168,0.18512015,Good Overlap
origSeq_49-seq6_83,0.092911923,0.50941651,0.295344212,Bad Overlap
origSeq_50-seq5_2,0.019497976,0.094794148,0.053928012,Bad Overlap
origSeq_52-seq5_92,0.068491285,0.37666716,0.232789026,Bad Overlap
origSeq_52-seq2_32,0.100455162,0.52561371,0.314958859,Bad Overlap
origSeq_53-seq5_98,0.0200231,0.108270576,0.063066093,Bad Overlap
origSeq_53-seq7_10,0.061570192,0.276404802,0.161648983,Bad Overlap
origSeq_54-seq8_28,0.069667863,0.31362143,0.170204407,Bad Overlap
origSeq_54-seq7_85,0.016035222,0.076494743,0.042825029,Bad Overlap
origSeq_54-seq6_34,0.10973291,0.486811164,0.269706908,Bad Overlap
origSeq_56-seq4_93,0.029105382,0.153425822,0.090797782,Bad Overlap
origSeq_57-origSeq_98,0.034050483,0.205991322,0.137471135,Good Overlap
origSeq_58-seq7_60,0.102032507,0.495718422,0.274675948,Bad Overlap
origSeq_58-seq5_89,0.015478813,0.074125475,0.044021112,Bad Overlap
origSeq_58-seq6_73,0.010209101,0.051349569,0.029518587,Bad Overlap
origSeq_60-seq7_45,0.095375974,0.485017649,0.28019311,Bad Overlap
origSeq_61-seq6_88,0.103189891,0.517850181,0.294940242,Bad Overlap
origSeq_63-seq7_67,0.068814613,0.345430209,0,Bad Overlap
origSeq_63-seq6_90,0.032381967,0.161936842,0.093838975,Bad Overlap
origSeq_63-seq3_69,0.111224597,0.569687508,0.353627368,Bad Overlap
origSeq_63-seq9_80,0.122565429,0.488908488,0.265635111,Bad Overlap
origSeq_64-seq5_57,0.102347369,0.524614028,0.308712259,Bad Overlap
origSeq_64-seq9_52,0.027570448,0.133738893,0.072352037,Bad Overlap
origSeq_66-seq4_67,0.011599838,0.06726179,0.042384345,Bad Overlap
origSeq_66-seq4_40,0.019292688,0.09302198,0.054994337,Bad Overlap
origSeq_68-seq5_55,0.00911962,0.056053782,0.035369402,Bad Overlap
origSeq_69-seq3_24,0.109841439,0.566488154,0.348183288,Bad Overlap
origSeq_71-seq8_34,0.050174012,0.214266542,0.117002734,Bad Overlap
origSeq_71-seq2_62,0.01650186,0.07753491,0.046189456,Bad Overlap
origSeq_71-seq6_89,0.024346136,0.094245574,0.050796445,Bad Overlap
origSeq_72-seq5_8,0.017609362,0.085374203,0.050180714,Bad Overlap
origSeq_73-seq9_27,0.101276535,0.473710073,0.258440118,Bad Overlap
origSeq_74-seq2_98,0.036033113,0.196984459,0.125152307,Bad Overlap
origSeq_74-seq2_97,0.013929578,0.075915583,0.047734405,Bad Overlap
origSeq_74-seq7_11,0.103695103,0.50003566,0.286200682,Bad Overlap
origSeq_75-seq1_55,0.112278155,0.579523389,0.365295952,Bad Overlap
origSeq_75-seq8_74,0.105762967,0.483024251,0.262103928,Bad Overlap
origSeq_75-seq3_74,0.095908644,0.521983212,0.319948865,Bad Overlap
origSeq_75-seq5_26,0.014591691,0.075792493,0.042885074,Bad Overlap
origSeq_76-seq6_49,0.087371752,0.434612083,0.253114138,Bad Overlap
origSeq_78-seq5_79,0.068116412,0.337743905,0.199460825,Bad Overlap
origSeq_78-seq7_76,0.045763459,0.206043235,0.115766681,Bad Overlap
origSeq_79-seq2_23,0.040660327,0.210440845,0.134827456,Bad Overlap
origSeq_80-seq2_86,0.058726047,0.304104953,0.188279906,Bad Overlap
origSeq_80-seq3_34,0.08791147,0.513498812,0.306895624,Bad Overlap
origSeq_82-seq6_81,0.042107667,0.212586478,0.119856774,Bad Overlap
origSeq_82-seq7_15,0.098555512,0.458475301,0.260180004,Bad Overlap
origSeq_82-seq8_16,0.033349397,0.149232049,0.083685164,Bad Overlap
origSeq_82-seq10_71,0.021849485,0.102386272,0.052291872,Bad Overlap
origSeq_83-seq4_54,0.095680423,0.508240443,0,Bad Overlap
origSeq_83-seq9_69,0.029727759,0.137099164,0.073691679,Bad Overlap
origSeq_83-seq7_51,0.107912434,0.487193286,0.267308059,Bad Overlap
origSeq_83-seq6_78,0.106092196,0.502814642,0.279359436,Bad Overlap
origSeq_84-seq1_91,0.117716059,0.588821075,0.378714874,Bad Overlap
origSeq_84-seq9_36,0.09878657,0.442787345,0.237105621,Bad Overlap
origSeq_84-seq4_55,0.112079904,0.55013137,0.335056772,Bad Overlap
origSeq_84-seq6_65,0.109485482,0.524234541,0.303434306,Bad Overlap
origSeq_84-seq10_3,0.011370031,0.051760097,0.027853651,Bad Overlap
origSeq_85-seq7_82,0.062156385,0.301142229,0,Bad Overlap
origSeq_85-seq10_87,0.028238402,0.127593056,0.066873883,Bad Overlap
origSeq_87-seq8_87,0.10364224,0.488569501,0.265995393,Bad Overlap
origSeq_87-seq9_87,0.007714246,0.035681856,0.019388264,Bad Overlap
origSeq_88-seq8_68,0.061036391,0.291692694,0.162868842,Bad Overlap
origSeq_89-seq3_56,0.106036965,0.558944789,0.341380364,Bad Overlap
origSeq_90-seq7_37,0.078491568,0.385823936,0.211735681,Bad Overlap
origSeq_91-seq6_44,0.09669205,0.521381593,0.310962874,Bad Overlap
origSeq_92-seq4_86,0.031025846,0.156968482,0.094254784,Bad Overlap
origSeq_93-seq4_89,0.074776693,0.380816804,0,Bad Overlap
origSeq_93-seq6_33,0.033376488,0.149750808,0.08492078,Bad Overlap
origSeq_93-seq7_93,0.095019649,0.541741936,0.323978673,Bad Overlap
origSeq_94-seq3_71,0.019165363,0.113543128,0.071163082,Bad Overlap
origSeq_94-seq10_67,0.016127993,0.072336867,0.038359671,Bad Overlap
origSeq_94-seq10_25,0.063640498,0.271354787,0.140812192,Bad Overlap
origSeq_95-seq4_27,0.100247406,0.555173684,0.334343219,Bad Overlap
origSeq_95-seq2_24,0.03150829,0.167101516,0.105317741,Bad Overlap
origSeq_95-seq7_41,0.099837503,0.486403739,0.267602588,Bad Overlap
origSeq_95-seq6_73,0.107565352,0.500618706,0.282721121,Bad Overlap
origSeq_96-seq8_37,0.102067705,0.478970018,0.262985771,Bad Overlap
origSeq_97-seq3_53,0.052300192,0.277597441,0.171582264,Bad Overlap
origSeq_97-seq2_15,0.006436759,0.036243191,0.023921862,Bad Overlap
origSeq_98-seq5_33,0.008553693,0.051425123,0.03124375,Bad Overlap
origSeq_99-seq9_99,0.055113633,0,0,Bad Overlap
origSeq_99-seq3_15,0.104790363,0.56624607,0.352247279,Bad Overlap
seq9_17-seq9_54,0.033539637,0.212240791,0.142597685,Good Overlap
seq9_31-seq9_78,0.11204282,0.601563658,0.393411401,Good Overlap
seq9_40-seq9_72,0.116623898,0.627937052,0.423676746,Good Overlap
seq9_57-seq9_98,0.028007841,0.158367344,0.103783645,Good Overlap
seq9_61-seq9_81,0.035266232,0.197889142,0.132704227,Good Overlap
seq9_63-seq9_95,0.013695339,0.087835793,0.059326213,Good Overlap
seq7_23-seq9_90,0.043705725,0.169927327,0.080529524,Bad Overlap
seq7_24-seq7_7,0.101924335,0.596298488,0.386692858,Good Overlap
seq7_38-seq8_82,0.059382989,0.244781837,0.122498014,Bad Overlap
seq7_47-seq9_37,0.039562001,0.157996595,0.074127761,Bad Overlap
seq7_48-seq7_91,0.048098236,0.278749108,0.185839992,Good Overlap
seq7_50-seq8_69,0.06836157,0.290750064,0,Bad Overlap
seq7_56-seq9_40,0.081889071,0.359514419,0.178265804,Bad Overlap
seq7_56-seq8_14,0.102037028,0.430931422,0.213525206,Bad Overlap
seq7_56-seq9_72,0.103291066,0.406947669,0.193747741,Bad Overlap
seq7_57-seq9_92,0.043880616,0.18787149,0.089071638,Bad Overlap
seq7_58-seq9_68,0.094616908,0.36690803,0.170315186,Bad Overlap
seq7_74-seq9_35,0.094833684,0.389020153,0.184239697,Bad Overlap
seq7_78-seq9_49,0.032549984,0.12632772,0.060736022,Bad Overlap
seq7_81-seq8_75,0.104629342,0.405054555,0,Bad Overlap
seq7_85-seq8_28,0.098177996,0.409436627,0.195739676,Bad Overlap
seq7_86-seq7_94,0.004482854,0.02919241,0.019644376,Good Overlap
seq7_88-seq8_79,0.030390015,0.121827982,0,Bad Overlap
seq7_89-seq9_67,0.026920371,0.107885485,0,Bad Overlap
seq7_90-seq9_78,0.100115918,0,0,Bad Overlap
seq7_90-seq9_31,0.026439348,0.100708562,0.048930752,Bad Overlap
seq7_91-seq9_98,0.103746012,0,0,Bad Overlap
seq7_91-seq8_51,0.025481521,0.109168155,0.053905785,Bad Overlap
seq7_91-seq9_57,0.086026816,0.368618092,0.174077385,Bad Overlap
seq7_92-seq8_4,0.015440869,0.069509541,0.035470933,Bad Overlap
seq8_14-seq9_72,0.098143241,0.400147606,0.191528218,Bad Overlap
seq8_15-seq8_67,0.015746119,0.092276062,0.059513531,Good Overlap
seq8_15-seq8_57,0.013193966,0.08439972,0.054813926,Good Overlap
seq8_31-seq8_90,0.05569996,0.336453555,0.225163112,Good Overlap
seq8_31-seq8_88,0.104292218,0.614223007,0.411182385,Good Overlap
seq8_36-seq8_91,0.079352609,0.430101332,0.277089097,Good Overlap
seq8_40-seq9_98,0.014590837,0.060552182,0.028930375,Bad Overlap
seq8_44-seq8_93,0.093460745,0.551360758,0.362211414,Good Overlap
seq8_45-seq8_87,0.048202966,0.273918115,0.185201641,Good Overlap
seq8_51-seq9_98,0.094307871,0.410227732,0.197826532,Bad Overlap
seq8_57-seq8_67,0.095830875,0.53349988,0.350235585,Good Overlap
seq8_73-seq8_78,0.122980834,0.642779994,0.444188553,Good Overlap
seq8_88-seq8_90,0.046377648,0.275460391,0.182121238,Good Overlap
seq3_3-seq7_84,0.030501953,0.138676603,0.073427356,Bad Overlap
seq3_7-seq5_99,0.005541883,0.023767369,0.013142396,Bad Overlap
seq3_8-seq5_95,0.028028405,0.142519154,0.079742616,Bad Overlap
seq3_9-seq7_63,0.021326427,0.114529741,0.061157699,Bad Overlap
seq3_11-seq5_50,0.034484865,0.164933976,0.092699925,Bad Overlap
seq3_12-seq8_91,0.013424172,0.056687107,0.02892503,Bad Overlap
seq3_13-seq5_80,0.039001108,0.173785135,0.098456346,Bad Overlap
seq3_14-seq5_71,0.039421184,0.192515383,0.106307135,Bad Overlap
seq3_15-seq9_99,0.008849706,0.039282639,0.020927219,Bad Overlap
seq3_19-seq4_24,0.100989934,0.50042941,0.280562129,Bad Overlap
seq3_23-seq4_41,0.072583495,0.359139645,0.203152264,Bad Overlap
seq3_23-seq5_97,0.031232397,0.141301689,0.077407699,Bad Overlap
seq3_27-seq4_63,0.1030871,0.513879018,0.292852258,Bad Overlap
seq3_28-seq5_44,0.106341374,0.513204899,0.289979096,Bad Overlap
seq3_32-seq6_64,0.095037528,0.455220488,0.243032927,Bad Overlap
seq3_32-seq8_57,0.019866645,0.096030989,0.051181645,Bad Overlap
seq3_32-seq8_15,0.093765623,0.457529086,0.251499049,Bad Overlap
seq3_37-seq8_62,0.03115149,0.143145337,0.076640605,Bad Overlap
seq3_40-seq7_91,0.05329921,0.262014289,0.138880428,Bad Overlap
seq3_40-seq9_98,0.087188649,0.390995346,0.197344899,Bad Overlap
seq3_40-seq8_51,0.024304561,0.108953896,0.058392178,Bad Overlap
seq3_41-seq3_94,0.080767092,0.472013415,0.313387658,Good Overlap
seq3_41-seq3_69,0.037350396,0.230660658,0.156081274,Good Overlap
seq3_41-seq8_35,0.098108347,0.478943287,0.253783692,Bad Overlap
seq3_43-seq9_55,0.108112798,0.462642359,0.242300147,Bad Overlap
seq3_47-seq7_68,0.054637457,0.236580183,0.127750756,Bad Overlap
seq3_48-seq5_17,0.005218883,0.028139788,0.016414831,Bad Overlap
seq3_50-seq7_80,0.097934377,0.486393496,0.263910277,Bad Overlap
seq3_50-seq8_53,0.009910713,0.046064327,0.025538404,Bad Overlap
seq3_52-seq9_44,0.112158007,0.462279112,0.241077209,Bad Overlap
seq3_54-seq3_89,0.105490862,0.60562506,0.393757113,Good Overlap
seq3_54-seq8_92,0.076446826,0.334551244,0,Bad Overlap
seq3_54-seq5_1,0.017106439,0.084404806,0.04546233,Bad Overlap
seq3_55-seq6_89,0.10097895,0.490725022,0.273299617,Bad Overlap
seq3_58-seq5_43,0.011781522,0.0587585,0.03364762,Bad Overlap
seq3_63-seq7_70,0.073612203,0.31755366,0.170177023,Bad Overlap
seq3_64-seq9_29,0.04321909,0.187878661,0.094395175,Bad Overlap
seq3_65-seq9_89,0.099951045,0.410881384,0,Bad Overlap
seq3_66-seq9_74,0.017685884,0.077448184,0.040730453,Bad Overlap
seq3_66-seq6_76,0.010671491,0.053670599,0.030682212,Bad Overlap
seq3_68-seq7_46,0.069192474,0.297439566,0.159592621,Bad Overlap
seq3_68-seq6_24,0.018620216,0.097020996,0.052528051,Bad Overlap
seq3_69-seq3_94,0.109975081,0.612481338,0.403440143,Good Overlap
seq3_69-seq9_80,0.053278558,0.232420227,0.119122868,Bad Overlap
seq3_69-seq7_67,0.007063881,0.028991316,0.016049921,Bad Overlap
seq3_70-seq3_93,0.049633923,0.292850457,0.195325736,Good Overlap
seq3_71-seq7_78,0.010579364,0.048914228,0.026507799,Bad Overlap
seq3_73-seq5_83,0.098133274,0.512582175,0.291972496,Bad Overlap
seq3_74-seq8_74,0.053836004,0.256166919,0.135786116,Bad Overlap
seq3_77-seq5_88,0.063341881,0.31613923,0,Bad Overlap
seq3_77-seq5_92,0.034189266,0.166622528,0,Bad Overlap
seq3_77-seq9_42,0.019586324,0.082908583,0.043245808,Bad Overlap
seq3_79-seq6_82,0.09402262,0.480309675,0.255846387,Bad Overlap
seq3_80-seq5_21,0.10239191,0.512856348,0.292787932,Bad Overlap
seq3_80-seq8_17,0.076226429,0.435852204,0.229818969,Bad Overlap
seq3_82-seq5_81,0.070786896,0.352499116,0.19702947,Bad Overlap
seq3_83-seq8_47,0.017818613,0.081626861,0.043442184,Bad Overlap
seq3_84-seq4_56,0.038120363,0.174591721,0.099855206,Bad Overlap
seq3_85-seq6_77,0.073960272,0.356239211,0,Bad Overlap
seq3_88-seq8_22,0.05269606,0.235029585,0.12129617,Bad Overlap
seq3_89-seq8_92,0.075203518,0.322959058,0,Bad Overlap
seq3_89-seq5_1,0.014693176,0.069356759,0.038604349,Bad Overlap
seq3_90-seq6_91,0.100521303,0.486625242,0,Bad Overlap
seq3_91-seq5_13,0.054873592,0.256491827,0.140312837,Bad Overlap
seq3_91-seq4_93,0.01299227,0.064283837,0.036183927,Bad Overlap
seq3_92-seq9_85,0.103359548,0.452237204,0,Bad Overlap
seq3_92-seq6_45,0.09704549,0.497831315,0.272325224,Bad Overlap
seq3_94-seq8_35,0.032443694,0.150687138,0.078301155,Bad Overlap
seq3_94-seq4_2,0.012075446,0.065117232,0.037725035,Bad Overlap
