KEY , GAPS , MATCHES , ALL , OVERLAP_TYPE 
seq1_91-seq9_36,0.03777646,0.120183993,0.063281756,Bad Overlap
seq1_92-seq9_23,0.022511415,0.083197466,0.044495375,Bad Overlap
seq1_93-seq4_98,0.057217074,0.240232416,0,Bad Overlap
seq1_93-seq2_95,0.030384318,0.128406272,0.079242154,Bad Overlap
seq1_93-seq8_39,0.021993822,0.076613301,0.041068989,Bad Overlap
seq1_94-seq8_86,0.111676296,0.39514245,0,Bad Overlap
seq1_94-seq5_87,0.14014096,0.531140088,0.310886713,Bad Overlap
seq1_94-seq5_16,0.048205534,0.160884221,0.092756828,Bad Overlap
seq1_94-seq4_87,0.137554356,0.550836037,0.342579149,Bad Overlap
seq1_95-seq5_62,0.050355977,0.193591193,0.114881085,Bad Overlap
seq1_95-seq6_21,0.024047197,0.097187625,0.056602384,Bad Overlap
seq1_95-seq9_56,0.017133778,0.056884338,0.031294233,Bad Overlap
seq1_95-seq8_46,0.120977652,0.495901383,0.273575492,Bad Overlap
seq10_7-seq10_89,0.01755977,0.069458797,0.047424934,Good Overlap
seq10_13-seq2_39,0.051996508,0.219924888,0.126118912,Bad Overlap
seq10_15-seq3_92,0.108945241,0.362213396,0.182793078,Bad Overlap
seq10_18-seq10_69,0.133067845,0.501452705,0.333362801,Good Overlap
seq10_18-seq7_84,0.132957653,0.365507072,0.16812095,Bad Overlap
seq10_20-seq2_68,0.047948909,0.177990923,0.093397707,Bad Overlap
seq10_20-seq7_79,0.069672354,0.239643594,0.118169129,Bad Overlap
seq10_21-seq1_76,0.004999936,0.023755513,0.01335229,Bad Overlap
seq10_26-seq1_93,0.014173716,0.052394947,0.028121127,Bad Overlap
seq10_30-seq5_80,0.034603451,0.131013444,0.065547138,Bad Overlap
seq10_32-seq2_62,0.048111852,0.17676898,0.091331198,Bad Overlap
seq10_32-seq6_89,0.088019729,0.27095193,0.13221026,Bad Overlap
seq10_42-seq1_51,0.063138493,0.224315328,0.11928855,Bad Overlap
seq10_44-seq4_90,0.039396478,0.135467558,0.067481312,Bad Overlap
seq10_46-seq10_76,0.133346295,0.634821819,0.429200549,Good Overlap
seq10_47-seq5_69,0.093128009,0.298835965,0.146172341,Bad Overlap
seq10_47-seq7_89,0.059368908,0.189429932,0.091202473,Bad Overlap
seq10_49-seq2_82,0.065916308,0.233777871,0.121327493,Bad Overlap
seq10_50-seq1_56,0.128444947,0.455137492,0.243386921,Bad Overlap
seq10_52-seq10_85,0.073906725,0.342627252,0.231271046,Good Overlap
seq10_52-seq7_24,0.039033491,0.134212521,0.063275318,Bad Overlap
seq10_52-seq7_7,0.035960722,0.116639123,0.056402676,Bad Overlap
seq10_56-seq2_93,0.02478884,0.085536605,0.044282103,Bad Overlap
seq10_56-seq4_75,0.124346117,0.422072802,0.21423809,Bad Overlap
seq10_58-seq2_95,0.072994705,0.246873683,0.12377025,Bad Overlap
seq10_58-seq5_82,0.040673264,0.136949209,0.067971059,Bad Overlap
seq10_61-seq7_87,0.131929457,0.412951396,0,Bad Overlap
seq10_63-seq10_74,0.084486551,0.388760693,0.261056485,Good Overlap
seq10_65-seq9_93,0.046115135,0.145999062,0.068158689,Bad Overlap
seq10_69-seq7_84,0.140801247,0.410062945,0,Bad Overlap
seq10_71-seq6_81,0.128580472,0.406047259,0,Bad Overlap
seq10_71-seq8_16,0.121166308,0.359624107,0.175113591,Bad Overlap
seq10_72-seq4_18,0.056283035,0.197302925,0.102580673,Bad Overlap
seq10_72-seq7_56,0.131272846,0.397282999,0.189067341,Bad Overlap
seq10_73-seq1_21,0.048276497,0.168705611,0.090312819,Bad Overlap
seq10_75-seq2_74,0.092056665,0.347665629,0.178905859,Bad Overlap
seq10_77-seq6_12,0.03523275,0.11473353,0.054115082,Bad Overlap
seq10_79-seq9_66,0.062433473,0.202741862,0.095925721,Bad Overlap
seq10_79-seq6_14,0.075182834,0.226756058,0.112608617,Bad Overlap
seq10_81-seq8_82,0.129934072,0,0,Bad Overlap
seq10_81-seq6_74,0.075094681,0.24618081,0,Bad Overlap
seq10_81-seq5_93,0.138369161,0.419446626,0.206602965,Bad Overlap
seq10_81-seq7_38,0.035699354,0.117699386,0.056734526,Bad Overlap
seq10_83-seq9_99,0.128631382,0,0,Bad Overlap
seq10_85-seq7_24,0.100367967,0.35349965,0.170081775,Bad Overlap
seq10_86-seq6_68,0.13566513,0.42591947,0.210240244,Bad Overlap
seq10_86-seq7_31,0.031292981,0.089866174,0.041736043,Bad Overlap
seq10_87-seq7_82,0.12646522,0.410418999,0,Bad Overlap
seq10_90-seq8_88,0.032728071,0.097424731,0.04489254,Bad Overlap
seq10_91-seq1_22,0.021182925,0.082138895,0.043223762,Bad Overlap
seq10_92-seq4_53,0.031393851,0.101854729,0.050788997,Bad Overlap
seq10_92-seq1_54,0.015153058,0.060173607,0.031585404,Bad Overlap
seq10_93-seq7_62,0.07905047,0.269463579,0,Bad Overlap
seq10_94-seq3_87,0.115984743,0,0,Bad Overlap
seq10_94-seq2_79,0.039217186,0.124119057,0.065240166,Bad Overlap
seq10_94-seq9_94,0.025963002,0.079248141,0,Bad Overlap
seq10_94-seq2_26,0.013243768,0.045161889,0.024175265,Bad Overlap
seq10_95-seq4_64,0.122595964,0.385965769,0,Bad Overlap
seq10_95-seq6_41,0.084025772,0.272859716,0.129872243,Bad Overlap
seq10_95-seq6_32,0.121770867,0.396207044,0.189113214,Bad Overlap
seq10_96-seq1_64,0.045881088,0.159147695,0,Bad Overlap
seq10_96-seq7_39,0.082463092,0.253874546,0.123356226,Bad Overlap
seq10_96-seq5_14,0.015448896,0.048914093,0.024314411,Bad Overlap
seq6_5-seq7_90,0.01648148,0.061254343,0.030556893,Bad Overlap
seq6_5-seq9_78,0.025618948,0.088156654,0.044599478,Bad Overlap
seq6_17-seq8_85,0.039884288,0.125977492,0.066038451,Bad Overlap
seq6_24-seq7_46,0.113250924,0.431802124,0.220646582,Bad Overlap
seq6_28-seq7_60,0.031320015,0.094966378,0.049559462,Bad Overlap
seq6_29-seq6_8,0.015098253,0.063192637,0.03960307,Good Overlap
seq6_32-seq6_41,0.011555541,0.056418857,0.038364194,Good Overlap
seq6_34-seq8_28,0.024737306,0.080770609,0.041672383,Bad Overlap
seq6_35-seq7_17,0.120084537,0.440765766,0.224735269,Bad Overlap
seq6_38-seq7_85,0.038408955,0.136576333,0.068647847,Bad Overlap
seq6_41-seq6_62,0.070620732,0.306573197,0.213493933,Good Overlap
seq6_43-seq9_53,0.127801868,0.437576157,0.220761108,Bad Overlap
seq6_45-seq9_85,0.024342176,0.07254319,0.035540135,Bad Overlap
seq6_46-seq6_52,0.12847206,0.633006726,0.427067561,Good Overlap
seq6_50-seq6_91,0.006739161,0.035282784,0.02308544,Good Overlap
seq6_53-seq6_75,0.019037076,0.089104186,0.060645002,Good Overlap
seq6_55-seq7_94,0.018597364,0.062831681,0.031916965,Bad Overlap
seq6_57-seq8_42,0.043021761,0.138442138,0.070384517,Bad Overlap
seq6_59-seq8_92,0.119196487,0.437026749,0.22256757,Bad Overlap
seq6_65-seq9_36,0.037416351,0.1186621,0.059265624,Bad Overlap
seq6_67-seq7_85,0.046826029,0.171930374,0.08885438,Bad Overlap
seq6_72-seq9_96,0.128577172,0.422472734,0,Bad Overlap
seq6_73-seq7_41,0.040686572,0.135054328,0.067486997,Bad Overlap
seq6_74-seq8_82,0.110607988,0.389714215,0,Bad Overlap
seq6_74-seq7_38,0.068909185,0.250876603,0.130827121,Bad Overlap
seq6_76-seq9_74,0.131645216,0.462317074,0.238054155,Bad Overlap
seq6_78-seq7_51,0.047263202,0.162017131,0.083413668,Bad Overlap
seq6_81-seq8_16,0.078739456,0.280214781,0.141000748,Bad Overlap
seq6_81-seq7_15,0.135416122,0.440355721,0.225047049,Bad Overlap
seq6_84-seq7_91,0.043378431,0.139810099,0,Bad Overlap
seq6_84-seq9_98,0.03534266,0.112087906,0.056726969,Bad Overlap
seq6_84-seq9_57,0.129300432,0.435796932,0.219191607,Bad Overlap
seq6_85-seq8_69,0.133700564,0.45318697,0,Bad Overlap
seq6_85-seq7_50,0.138935625,0.451821111,0.229816635,Bad Overlap
seq6_86-seq9_92,0.036924863,0.128718577,0.064139048,Bad Overlap
seq6_86-seq7_57,0.028351131,0.089045222,0.044946488,Bad Overlap
seq6_87-seq8_58,0.073480022,0.231487194,0.117158283,Bad Overlap
seq6_89-seq8_34,0.108896395,0.37325055,0.190630046,Bad Overlap
seq6_90-seq7_67,0.141709339,0.459444126,0,Bad Overlap
seq6_90-seq7_87,0.022495087,0.084333848,0.044838283,Bad Overlap
seq6_91-seq8_24,0.053486567,0.172118741,0.08699474,Bad Overlap
seq6_92-seq7_83,0.127741308,0,0,Bad Overlap
seq2_6-seq5_98,0.019518708,0.060223655,0.035411852,Bad Overlap
seq2_8-seq9_97,0.034737206,0.127013941,0.065449327,Bad Overlap
seq2_10-seq8_52,0.072439288,0.253068067,0.139297183,Bad Overlap
seq2_11-seq4_12,0.070713403,0.215973292,0.12703761,Bad Overlap
seq2_12-seq9_89,0.026679257,0.092366085,0.048520502,Bad Overlap
seq2_13-seq6_85,0.036528921,0.149942286,0.086356517,Bad Overlap
seq2_13-seq8_69,0.138300912,0.490221947,0.270354253,Bad Overlap
seq2_16-seq5_85,0.062021778,0.239871086,0.135961337,Bad Overlap
seq2_17-seq9_95,0.106169728,0.351416928,0.184969231,Bad Overlap
seq2_19-seq2_93,0.022712455,0.101890448,0.070341467,Good Overlap
seq2_19-seq4_75,0.131506029,0.538900739,0.329191181,Bad Overlap
seq2_20-seq2_91,0.151938537,0.632421949,0.428987341,Good Overlap
seq2_21-seq5_96,0.033968125,0.132482975,0.075941295,Bad Overlap
seq2_26-seq9_94,0.021805917,0.069237978,0.036342237,Bad Overlap
seq2_28-seq8_93,0.014531066,0.046455255,0.024776068,Bad Overlap
seq2_32-seq5_92,0.041654922,0.146753869,0.087724647,Bad Overlap
seq2_34-seq3_93,0.052094585,0.212271328,0.129580227,Bad Overlap
seq2_34-seq3_70,0.128641925,0.577050572,0.357693094,Bad Overlap
seq2_36-seq2_76,0.10619762,0.453243877,0.300649982,Good Overlap
seq2_37-seq8_80,0.066842256,0.232377352,0.126639245,Bad Overlap
seq2_38-seq4_85,0.061221292,0.250070304,0.142219696,Bad Overlap
seq2_38-seq7_90,0.076622961,0.266415051,0.141126318,Bad Overlap
seq2_38-seq9_31,0.162514251,0.488924777,0.274992793,Bad Overlap
seq2_40-seq2_56,0.024154238,0.115991546,0.073467927,Good Overlap
seq2_41-seq2_72,0.133925973,0.637331312,0.434224893,Good Overlap
seq2_42-seq7_43,0.090829077,0.356015597,0.198542711,Bad Overlap
seq2_43-seq2_65,0.091097174,0.381924723,0.256738294,Good Overlap
seq2_43-seq5_73,0.019393741,0.078882405,0.043919552,Bad Overlap
seq2_44-seq3_29,0.136015047,0.54645322,0.325869591,Bad Overlap
seq2_44-seq3_39,0.008519992,0.031215238,0.018559085,Bad Overlap
seq2_45-seq2_78,0.136033418,0.628908778,0.422074985,Good Overlap
seq2_45-seq5_51,0.114087997,0.451214738,0.25900799,Bad Overlap
seq2_45-seq2_93,0.150135583,0.617522241,0.415539854,Good Overlap
seq2_46-seq5_9,0.038664731,0.134113834,0.075730453,Bad Overlap
seq2_46-seq3_36,0.017641155,0.088482616,0.063036362,Bad Overlap
seq2_50-seq8_52,0.027637275,0.093400779,0.052095216,Bad Overlap
