"KEY 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE "
"seq10_93-seq7_62	0.05684190241186007412	0.26210345708773317552	0.0	Bad Overlap"
"seq10_94-seq3_87	0.07746207023579290515	0.0	0.0	Bad Overlap"
"seq10_94-seq2_79	0.02658206795065424225	0.120213848427515192254	0.061497359912192808948	Bad Overlap"
"seq10_94-seq9_94	0.017385805332896731333	0.076531244370218313154	0.0	Bad Overlap"
"seq10_94-seq2_26	0.0091338738161846022185	0.043730068825257899572	0.022783494365823929001	Bad Overlap"
"seq10_95-seq4_64	0.08361502903486943889	0.37307885918412384617	0.0	Bad Overlap"
"seq10_95-seq6_41	0.058671151591687834328	0.26438460481188762606	0.12255273525675972784	Bad Overlap"
"seq10_95-seq6_32	0.08717817189947542537	0.38492054911038045385	0.1793154440585558327	Bad Overlap"
"seq10_96-seq1_64	0.03130289989291047036	0.15416684826617460306	0.0	Bad Overlap"
"seq10_96-seq7_39	0.055010297865481270743	0.24503961386234675135	0.0	Bad Overlap"
"seq10_96-seq5_14	0.0104770432563000132175	0.047298331245083231785	0.022856518843876470897	Bad Overlap"
"seq6_5-seq7_90	0.011934446368916348769	0.05970035780783145246	0.029136342083217740428	Bad Overlap"
"seq6_5-seq9_78	0.018200325375282477228	0.08559356343067328048	0.04224134906323605765	Bad Overlap"
"seq6_17-seq8_85	0.02617697242590449129	0.12189797317968782757	0.062126525017801931897	Bad Overlap"
"seq6_24-seq7_46	0.07658704031802065423	0.41796333837263750682	0.20776812679393475188	Bad Overlap"
"seq6_28-seq7_60	0.020781032278139639172	0.0916350335255347925	0.046408090128643255445	Bad Overlap"
"seq6_29-seq6_8	0.010068767020824191602	0.061167174607972426772	0.03728538802506942082	Good Overlap"
"seq6_32-seq6_41	0.008838669886532999942	0.055414087156827918396	0.037093563287648564957	Good Overlap"
"seq6_34-seq8_28	0.016609337355280032568	0.077936222133549449303	0.039027777319119510308	Bad Overlap"
"seq6_35-seq7_17	0.08633888339750748669	0.4274979607185376454	0.21250762288564063903	Bad Overlap"
"seq6_38-seq7_85	0.027880906764182272603	0.13290438233152106124	0.06528458616977567427	Bad Overlap"
"seq6_41-seq6_62	0.04482897218900416299	0.2965142369158437039	0.200627262058872374	Good Overlap"
"seq6_43-seq9_53	0.083289301367360025294	0.42110207113265771134	0.20574620240283138134	Bad Overlap"
"seq6_45-seq9_85	0.01637396281928209568	0.07026214948219535637	0.033499464170436515012	Bad Overlap"
"seq6_46-seq6_52	0.0890520837477977586	0.61619587131390392623	0.4061786199759662982	Good Overlap"
"seq6_50-seq6_91	0.0052047730818896280636	0.034584489267938367582	0.022244473064439896723	Good Overlap"
"seq6_53-seq6_75	0.013086728333745528191	0.086727796066941408455	0.057662699391234408137	Good Overlap"
"seq6_55-seq7_94	0.0131798363580964672275	0.061043551342670464062	0.030261042503631515738	Bad Overlap"
"seq6_57-seq8_42	0.029389129657078271372	0.1337895039619573574	0.06610417990896193687	Bad Overlap"
"seq6_59-seq8_92	0.085123766611154781305	0.42408439210538391987	0.21061575865337336785	Bad Overlap"
"seq6_65-seq9_36	0.024537336172675468613	0.11434638222556267423	0.05536320066689206914	Bad Overlap"
"seq6_67-seq7_85	0.032080322478853452072	0.16687183314420490705	0.08406941624018888834	Bad Overlap"
"seq6_72-seq9_96	0.088537055303820230065	0.40847643109060532708	0.0	Bad Overlap"
"seq6_73-seq7_41	0.027694293207506982259	0.13029229368350313184	0.06319777940862597257	Bad Overlap"
"seq6_74-seq8_82	0.07974258434188701508	0.3788008737632177667	0.0	Bad Overlap"
"seq6_74-seq7_38	0.046971508690409086616	0.24280544154881872732	0.123176339963952428146	Bad Overlap"
"seq6_76-seq9_74	0.08993835050652511143	0.45012956988141577933	0.22646001321832275085	Bad Overlap"
"seq6_78-seq7_51	0.032978440390962926898	0.15717433607711680382	0.078873013559088242596	Bad Overlap"
"seq6_81-seq8_16	0.056701399228179975167	0.27295084844874384141	0.13430677549706155819	Bad Overlap"
"seq6_81-seq7_15	0.09303807312462575915	0.42619994334721603726	0.21191687294007921162	Bad Overlap"
"seq6_84-seq7_91	0.029269227320640535199	0.13504933045968452185	0.0	Bad Overlap"
"seq6_84-seq9_98	0.02354264819850061558	0.1082760473506121964	0.05322251042174345356	Bad Overlap"
"seq6_84-seq9_57	0.088221669313126017144	0.42167729373702187625	0.20629335560275513166	Bad Overlap"
"seq6_85-seq8_69	0.09260508842722927561	0.43947801107470351614	0.0	Bad Overlap"
"seq6_85-seq7_50	0.09259924463066530795	0.43738851732874345062	0.216407497384570875	Bad Overlap"
"seq6_86-seq9_92	0.025498491153547756146	0.124562206369803577995	0.06038570964253257233	Bad Overlap"
"seq6_86-seq7_57	0.01918646836944083917	0.08601595450902191621	0.042177461873425403404	Bad Overlap"
"seq6_87-seq8_58	0.04976226821228858979	0.2238092306287288315	0.110105397798219525004	Bad Overlap"
"seq6_89-seq8_34	0.07506402868163903262	0.3617530264653333036	0.17993801566532991742	Bad Overlap"
"seq6_90-seq7_67	0.096642959729070213626	0.44454733488864661998	0.0	Bad Overlap"
"seq6_90-seq7_87	0.0156008983615704080526	0.08168052417631807682	0.042277839618956973455	Bad Overlap"
"seq6_91-seq8_24	0.036299046776727729352	0.16611177066793811733	0.081513163981135230316	Bad Overlap"
"seq6_92-seq7_83	0.08794014321404209362	0.0	0.0	Bad Overlap"
"seq2_6-seq5_98	0.012910099261713939334	0.058451096331959914	0.033492589555217525996	Bad Overlap"
"seq2_8-seq9_97	0.0249548738727991676	0.12365546991665493833	0.062283586274402499283	Bad Overlap"
"seq2_10-seq8_52	0.049818358661047607292	0.24537609105172315791	0.13157526545546360412	Bad Overlap"
"seq2_11-seq4_12	0.042472972658218654265	0.20845006978626165878	0.118888250446498300496	Bad Overlap"
"seq2_12-seq9_89	0.01814749819852839409	0.089473598494502184484	0.04575069364272778929	Bad Overlap"
"seq2_13-seq6_85	0.02704062094013572817	0.14641612998045282852	0.08263048817695623326	Bad Overlap"
"seq2_13-seq8_69	0.09775544646747671624	0.47686588003223066062	0.25686770884799794385	Bad Overlap"
"seq2_16-seq5_85	0.04402466260753290294	0.2333026211162981615	0.12915349025091757884	Bad Overlap"
"seq2_17-seq9_95	0.07330903266764080138	0.34026204780197060162	0.17431147794704056547	Bad Overlap"
"seq2_19-seq2_93	0.015581472038046139656	0.099099305915907743894	0.06679468559663275364	Good Overlap"
"seq2_19-seq4_75	0.092492711505517610394	0.5214522713775949882	0.3099594091068817678	Bad Overlap"
"seq2_20-seq2_91	0.10322754501214107522	0.61490236934548880626	0.40709545712956104346	Good Overlap"
"seq2_21-seq5_96	0.024311414693265697042	0.12891852500144797028	0.07220620760620697745	Bad Overlap"
"seq2_26-seq9_94	0.014918609069332379697	0.06694204393554418987	0.03415944374483617691	Bad Overlap"
"seq2_28-seq8_93	0.0098921388922316877335	0.044956071198776752012	0.02332270568574666945	Bad Overlap"
"seq2_32-seq5_92	0.027725442703355276821	0.14230283353136318218	0.08284214374792147712	Bad Overlap"
"seq2_34-seq3_93	0.036338525326356601726	0.20666297877421356178	0.123279466472637576926	Bad Overlap"
"seq2_34-seq3_70	0.092127156900993868073	0.56507260220163811474	0.34384942743920674665	Bad Overlap"
"seq2_36-seq2_76	0.07093433045650594337	0.44016684530656443268	0.28467674776953698734	Good Overlap"
"seq2_37-seq8_80	0.046633432275169557524	0.22545500769808521668	0.11976668567763117586	Bad Overlap"
"seq2_38-seq4_85	0.0437472336896257407	0.2436449747165761485	0.13551136882321393016	Bad Overlap"
"seq2_38-seq7_90	0.051580269538874882347	0.25783067836137985046	0.13284159309006708366	Bad Overlap"
"seq2_38-seq9_31	0.10373747965206380511	0.47064226392268211432	0.25633589728057604601	Bad Overlap"
"seq2_40-seq2_56	0.016968229549283463898	0.1124588463090702757	0.06940584050639841711	Good Overlap"
"seq2_41-seq2_72	0.09779816441405705067	0.6232693036953972771	0.41650463150806106362	Good Overlap"
"seq2_42-seq7_43	0.05952325765012090938	0.3445942152132356545	0.18687902211612560713	Bad Overlap"
"seq2_43-seq2_65	0.06578579941217105122	0.37256579214419629654	0.245169905704182061	Good Overlap"
"seq2_43-seq5_73	0.01396982708435808223	0.07699298163074465134	0.041980639374647222686	Bad Overlap"
"seq2_44-seq3_29	0.091701307653882279305	0.53013409038029702975	0.30802784684544417718	Bad Overlap"
"seq2_44-seq3_39	0.005856206774691941705	0.030353983494882463212	0.017617419126118292808	Bad Overlap"
"seq2_45-seq2_78	0.09393113199865482262	0.61189658336827081167	0.401062938226548466	Good Overlap"
"seq2_45-seq5_51	0.079488801199213635635	0.43898225092391457986	0.24610924447620205893	Bad Overlap"
"seq2_45-seq2_93	0.10149626913215448753	0.59957537121498050365	0.39335951446344012204	Good Overlap"
"seq2_46-seq5_9	0.024738052136854464583	0.12985957531791938564	0.0713109670907432742	Bad Overlap"
"seq2_46-seq3_36	0.012873457026858185668	0.08689977056769700456	0.060920305652551330213	Bad Overlap"
"seq2_50-seq8_52	0.019047603458476611902	0.09078691613590676732	0.049418575949759512146	Bad Overlap"
"seq2_52-seq3_85	0.017321608811535016257	0.10107432282809022459	0.058782165784962241147	Bad Overlap"
"seq2_52-seq6_77	0.02508611817514283002	0.12961985557235885253	0.070690406948518736404	Bad Overlap"
"seq2_53-seq9_18	0.095545249487964642904	0.44354811765317255935	0.22583951298410073028	Bad Overlap"
"seq2_55-seq5_60	0.092416710545523121465	0.51263174900822474695	0.2901244033865914354	Bad Overlap"
"seq2_55-seq9_45	0.027101573593292129549	0.13655140392243501926	0.07083650225389738541	Bad Overlap"
"seq2_58-seq3_91	0.019863150078140813946	0.12187275228054915925	0.07121584989996107273	Bad Overlap"
"seq2_59-seq8_69	0.0042594547426485962103	0.02012440076550195621	0.010663610758623646452	Bad Overlap"
"seq2_62-seq6_89	0.089326629475241772024	0.4747803313264108637	0.0	Bad Overlap"
"seq2_62-seq8_34	0.09342355681614976755	0.4734420554412776943	0.25065665258970352532	Bad Overlap"
"seq2_62-seq3_55	0.02756734519889082683	0.14509956539659717093	0.084195886969623424935	Bad Overlap"
"seq2_62-seq7_29	0.016980416505429663782	0.08566918913563311924	0.044566987372058506087	Bad Overlap"
"seq2_63-seq9_30	0.008885487901093883687	0.047777859611423828193	0.02565250479788483478	Bad Overlap"
"seq2_65-seq5_73	0.030616604042769360553	0.17702184118717178298	0.099258001471489728735	Bad Overlap"
"seq2_66-seq6_54	0.046283358677601506126	0.2513729203624582734	0.13959152640303944464	Bad Overlap"
"seq2_67-seq5_84	0.09385748073580138031	0.5010541251802562369	0.28222514456244578678	Bad Overlap"
"seq2_68-seq7_79	0.086505413603800455356	0.48464896135145451252	0.26356189379243227233	Bad Overlap"
"seq2_69-seq9_71	0.08799082810834997455	0.37990576036679457234	0.18820438422123256162	Bad Overlap"
"seq2_72-seq4_1	0.04093822505782224696	0.22140671340658628001	0.1264138293318432169	Bad Overlap"
"seq2_73-seq7_71	0.08716588319817461855	0.4716858319948335583	0.25514356734311618573	Bad Overlap"
"seq2_75-seq3_67	0.036116349105939894956	0.2080873434564721493	0.11975015297902385682	Bad Overlap"
"seq2_77-seq6_26	0.0848405977032893956	0.46359169696574144078	0.2499676912270936427	Bad Overlap"
"seq2_78-seq2_93	0.09404993452121896401	0.61932445397952722455	0.41088065410994563327	Good Overlap"
"seq2_78-seq5_51	0.04332784285059450361	0.24324470008998007449	0.13825477516833805884	Bad Overlap"
"seq2_79-seq3_87	0.056859841842986817117	0.31125276253202916618	0.17978779575833218143	Bad Overlap"
"seq2_80-seq6_71	0.09691169122985676579	0.4772995052601441829	0.25607701397367155674	Bad Overlap"
"seq2_83-seq6_83	0.016953086577186620338	0.09373168665851275576	0.052941799416139438736	Bad Overlap"
"seq2_83-seq5_31	0.015404604732803641018	0.08128432772806322295	0.046025345206104480458	Bad Overlap"
"seq2_83-seq6_9	0.01874748347020824866	0.10638144315363132529	0.060520884450913875707	Bad Overlap"
"seq2_83-seq2_92	0.014542028517562968277	0.08756110532461486853	0.0552470132918807793	Good Overlap"
"seq2_84-seq4_74	0.005201577283666483154	0.032275454269323410088	0.01896937724164925827	Bad Overlap"
"seq2_85-seq3_49	0.015884405470033477698	0.08239251189849496555	0.04792348851855691852	Bad Overlap"
"seq2_85-seq3_46	0.016731192145068936486	0.11298916639896734803	0.070198923879690149195	Bad Overlap"
"seq2_86-seq3_34	0.06526642566788535727	0.3524922410059232197	0.20731395825757616807	Bad Overlap"
"seq2_87-seq5_38	0.020921736119756604852	0.102460534923176103855	0.056935788130874486954	Bad Overlap"
"seq2_89-seq8_94	0.03622251936846794217	0.18351643876202440216	0.0	Bad Overlap"
"seq2_89-seq4_51	0.005955551271814555982	0.030375119405708528134	0.018105403559965252722	Bad Overlap"
"seq2_89-seq5_59	0.024350090618946977288	0.123260423875683557685	0.067528109414794527977	Bad Overlap"
"seq2_91-seq9_77	0.032810703363318883546	0.16152354002207324489	0.082410180606205325974	Bad Overlap"
"seq2_92-seq5_31	0.041111489413925090674	0.22774532567282974378	0.13103806955283897868	Bad Overlap"
"seq2_92-seq6_83	0.011427268617166391342	0.070485697424541422486	0.039910241291239332415	Bad Overlap"
"seq2_93-seq4_75	0.09025110364256176939	0.5189755045997337193	0.29703332159108237709	Bad Overlap"
"seq2_94-seq9_24	0.057414146355460262732	0.2844430421725216086	0.14901832044955809762	Bad Overlap"
"seq2_95-seq4_98	0.094140809038952670345	0.0	0.0	Bad Overlap"
"seq2_95-seq5_82	0.01804408892155878341	0.098313300463595873474	0.055563847368457745164	Bad Overlap"
"seq2_96-seq7_92	0.084013906321992390215	0.0	0.0	Bad Overlap"
"seq2_96-seq8_4	0.030781877173218111658	0.15712768825514321141	0.08406188809277304941	Bad Overlap"
"seq2_97-seq2_98	0.097478274504526963686	0.0	0.0	Good Overlap"
"seq2_97-seq5_48	0.042395564945694879136	0.23058708504667012267	0.12765002313123996182	Bad Overlap"
"seq2_97-seq4_38	0.010291307964266791639	0.054345441242804620364	0.030613114880373887636	Bad Overlap"
"seq2_97-seq7_71	0.0020989028502580519792	0.01111983031549186981	0.0061593970706555275267	Bad Overlap"
"seq2_98-seq5_48	0.022886524504648359913	0.12095591580495894705	0.06752398647134614734	Bad Overlap"
"seq2_98-seq7_11	0.018094154468745167703	0.0884842199920327318	0.0484812508436821989	Bad Overlap"
"origSeq_4-seq3_78	0.036934573032949465942	0.20416075436587488169	0.12763788123540678639	Bad Overlap"
"origSeq_5-seq6_34	0.04063008027515340278	0.2195389744394803724	0.12601072321922224036	Bad Overlap"
"origSeq_6-seq3_25	0.03906150352657155354	0.2124203291162481881	0.13769240901005405494	Bad Overlap"
"origSeq_10-seq4_38	0.016377642428367906013	0.08940042757051912961	0.056515184915468154957	Bad Overlap"
"origSeq_10-seq2_97	0.069913797171786169896	0.46276460286772187687	0.27294913053543095092	Bad Overlap"
"origSeq_12-seq7_66	0.09713553119309092322	0.4910675195635800537	0.27255260699112386538	Bad Overlap"
"origSeq_13-seq10_66	0.027168184078161266382	0.12906338948692406119	0.0672933910393247007	Bad Overlap"
"origSeq_14-seq6_75	0.041794116657055668833	0.24097093177863883414	0.14023591833363185808	Bad Overlap"
"origSeq_14-seq4_49	0.009546422865507707088	0.052752192923456982177	0.032340738723810828336	Bad Overlap"
"origSeq_17-seq1_81	0.082837190162888456526	0.54079548990819920084	0.35236543628380911686	Bad Overlap"
"origSeq_17-seq5_66	0.062110988567285744724	0.3541749145082643596	0.2031927680920766719	Bad Overlap"
"origSeq_17-seq5_63	0.004742394917894026431	0.02344098780326610205	0.013446663947604817107	Bad Overlap"
"origSeq_18-seq10_78	0.016228155579364177565	0.08733966181475772668	0.045270593246426291737	Bad Overlap"
"origSeq_19-seq4_96	0.0856198737483328553	0.48246316820888486988	0.29268933110657421848	Bad Overlap"
"origSeq_22-seq9_50	0.05768012384948522899	0.29735260268712717207	0.1579816993562037787	Bad Overlap"
"origSeq_23-seq2_41	0.055055502284377857005	0.32896039691476855045	0.20215549954073275917	Bad Overlap"
"origSeq_23-seq2_72	0.087188021484972915345	0.55155327272420818916	0.3332065622297526438	Bad Overlap"
"origSeq_24-seq2_50	0.049424238040797666433	0.28250447217563504152	0.18422151540359171001	Bad Overlap"
"origSeq_25-origSeq_55	0.017721617782777985126	0.116785155277129768815	0.07837060336127153382	Good Overlap"
"origSeq_26-seq1_89	0.018212898543569670932	0.11630532729600843368	0.07321050781615672357	Bad Overlap"
"origSeq_27-seq7_88	0.031922518286186077163	0.17853725068607441977	0.10204843435602407568	Bad Overlap"
"origSeq_28-seq3_18	0.027782546451281431393	0.18520494552877665868	0.118276318108989386116	Bad Overlap"
"origSeq_32-seq4_26	0.066197669540901564816	0.37459820657680834545	0.22165404731498841468	Bad Overlap"
"origSeq_32-seq10_84	0.08342392843106380013	0.48521003124770912835	0.2652360349328790152	Bad Overlap"
"origSeq_33-seq7_78	0.032551513626426097885	0.1831991141202422504	0.10215970669453675206	Bad Overlap"
"origSeq_33-seq1_24	0.024688618281883892573	0.16863950792756305207	0.112072345899943130454	Bad Overlap"
"origSeq_34-seq1_30	0.08541282346934497457	0.58361104187546164023	0.37714948893944069368	Bad Overlap"
"origSeq_35-seq5_2	0.06334977550477545296	0.33474459348977205912	0.19750000865281352938	Bad Overlap"
"origSeq_35-origSeq_50	0.07193603379008283941	0.4568362323402391766	0.30788981852189038427	Good Overlap"
"origSeq_36-origSeq_85	0.027072481136750522187	0.17463686572948893046	0.118833332139533127714	Good Overlap"
"origSeq_36-seq7_82	0.016370482068771046934	0.08518299112338587315	0.047949033760819328224	Bad Overlap"
"origSeq_37-seq6_91	0.0046683183037853610403	0.029861146030770289002	0.017091587234571021931	Bad Overlap"
"origSeq_38-seq6_81	0.08411921854593576915	0.53567922664396896705	0.3143674618312687604	Bad Overlap"
"origSeq_38-seq10_71	0.08673203147297753555	0.46906263715774752543	0.24275980578349122249	Bad Overlap"
"origSeq_39-seq2_83	0.033596325352461872422	0.19055144352371870497	0.118157143207620870637	Bad Overlap"
"origSeq_41-seq6_24	0.09787203679885044868	0.5194556374749240503	0.29693190282704305834	Bad Overlap"
"origSeq_41-seq7_46	0.09374281851406176424	0.49391888767441605144	0.2748907137913609695	Bad Overlap"
"origSeq_42-seq4_34	0.09424301967371936499	0.5795839987422841652	0.36409533196325751499	Bad Overlap"
"origSeq_45-origSeq_47	0.06719566300379215042	0.42316050367496127138	0.27663700408078001298	Good Overlap"
"origSeq_45-seq5_49	0.022865237342701044809	0.1257636313429950695	0.072161004524878344266	Bad Overlap"
"origSeq_46-seq10_62	0.05540030405067225847	0.28551575793307261124	0.15121639650550513072	Bad Overlap"
"origSeq_46-seq8_80	0.021176302389950014482	0.11528507729041809451	0.0631748682592374144	Bad Overlap"
"origSeq_46-seq2_37	0.010345396890753937659	0.06368825614144332812	0.039066970649132936683	Bad Overlap"
"origSeq_47-seq5_49	0.038868551601091944547	0.21503814192343468172	0.12283895496725490361	Bad Overlap"
"origSeq_47-seq3_19	0.08446709813957097535	0.5773543817503895766	0.36060086278996653355	Bad Overlap"
"origSeq_47-seq4_24	0.093815792512123913585	0.5479132034610752649	0.3335287925331941099	Bad Overlap"
"origSeq_49-seq9_16	0.041625531935401955944	0.20719287726951048533	0.11052306544196191091	Bad Overlap"
"origSeq_49-origSeq_67	0.041550815484621326484	0.27478618608021045943	0.1824815097891337707	Good Overlap"
"origSeq_49-seq6_83	0.08453526616492887421	0.5058436097876631072	0.2915001697790233314	Bad Overlap"
"origSeq_50-seq5_2	0.017191361483031717005	0.093886181800094341186	0.052972243586546891857	Bad Overlap"
"origSeq_52-seq5_92	0.062318894729406656426	0.3738230376311729691	0.22954519576578299348	Bad Overlap"
"origSeq_52-seq2_32	0.090325204210970704816	0.52075680681225453716	0.30962643775323632213	Bad Overlap"
"origSeq_53-seq5_98	0.017902548531786200482	0.10740275916298178033	0.062126189641965071902	Bad Overlap"
"origSeq_53-seq7_10	0.05642075131407636337	0.27451286131673532397	0.15960340036126466611	Bad Overlap"
"origSeq_54-seq8_28	0.062040487801565791044	0.31043800379013111648	0.16704203450435847155	Bad Overlap"
"origSeq_54-seq7_85	0.014363199103777935201	0.0757700877875956331	0.042081173361092645897	Bad Overlap"
"origSeq_54-seq6_34	0.100719532156525161894	0.48306879522540361468	0.26591489720476880907	Bad Overlap"
"origSeq_56-seq4_93	0.025857249481669782474	0.15201535438554384283	0.08925529974159883183	Bad Overlap"
"origSeq_57-origSeq_98	0.030819117502674140216	0.20448166144796498947	0.13560051964559284732	Good Overlap"
"origSeq_58-seq7_60	0.091919940497751290544	0.49134188165642795826	0.27022235067317741978	Bad Overlap"
"origSeq_58-seq5_89	0.013698192793128888966	0.073445288817005030427	0.04327285407539664057	Bad Overlap"
"origSeq_58-seq6_73	0.009126894751037418247	0.050894892081300134184	0.029036109829577670594	Bad Overlap"
"origSeq_60-seq7_45	0.08586138440097985126	0.48102068766349950773	0.27592720179316871005	Bad Overlap"
"origSeq_61-seq6_88	0.09267335593074740005	0.51359157248018111574	0.29045124511974945684	Bad Overlap"
"origSeq_63-seq7_67	0.062942839812120654234	0.34288547405472294996	0.0	Bad Overlap"
"origSeq_63-seq6_90	0.029206385841469940284	0.16059077436473722702	0.092400765459466244416	Bad Overlap"
"origSeq_63-seq3_69	0.098550410807260357306	0.56424243488532006314	0.3473901224242702411	Bad Overlap"
"origSeq_63-seq9_80	0.106171060013024259645	0.4834979984936524374	0.26020454887530384465	Bad Overlap"
"origSeq_64-seq5_57	0.09221250186724148789	0.5201639079109170584	0.30388785337485191304	Bad Overlap"
"origSeq_64-seq9_52	0.025259653462296618917	0.13289031922257034836	0.0714984749953958371	Bad Overlap"
"origSeq_66-seq4_67	0.010330975209768006763	0.06667090025315954555	0.0416949752037966889	Bad Overlap"
"origSeq_66-seq4_40	0.017240599831787151488	0.09210368790141124255	0.054000701953261599117	Bad Overlap"
"origSeq_68-seq5_55	0.008232532167985831503	0.055516492699172665087	0.034752139567404028845	Bad Overlap"
"origSeq_69-seq3_24	0.09944559015672898187	0.5623888693362732868	0.34350187040682873392	Bad Overlap"
"origSeq_71-seq8_34	0.043925253320379706888	0.21178309493708653103	0.114521202721148273594	Bad Overlap"
"origSeq_71-seq2_62	0.014628036549351947439	0.07672459791460921662	0.045305312750441937848	Bad Overlap"
"origSeq_71-seq6_89	0.021624456180043792181	0.09318454102820526377	0.049757262046330593236	Bad Overlap"
"origSeq_72-seq5_8	0.016111070184325567635	0.084754257775537944424	0.04950921873046081011	Bad Overlap"
"origSeq_73-seq9_27	0.0933380770348147354	0.47029510867158344	0.25502765688787746494	Bad Overlap"
"origSeq_74-seq2_98	0.03209682924876794099	0.19523117916063830788	0.12309216089628741828	Bad Overlap"
"origSeq_74-seq2_97	0.012572163668167298393	0.0753671285955288872	0.047092263169135281355	Bad Overlap"
"origSeq_74-seq7_11	0.09030695543485184083	0.49436639497738952908	0.28023428241977386537	Bad Overlap"
"origSeq_75-seq1_55	0.09951163013249208838	0.5739304164275805355	0.35879620975527847467	Bad Overlap"
"origSeq_75-seq8_74	0.09319586745060025194	0.477856197821727055	0.25695813852334173843	Bad Overlap"
"origSeq_75-seq3_74	0.0887616159586733092	0.51911463823279638946	0.31667372527250065635	Bad Overlap"
"origSeq_75-seq5_26	0.013044476175185877106	0.07524466279550057152	0.04230465766882429304	Bad Overlap"
"origSeq_76-seq6_49	0.078682465750838420474	0.4311423282670013451	0.24937276592897001707	Bad Overlap"
"origSeq_78-seq5_79	0.060416627773344884146	0.33450145364712018854	0.1959306031575004593	Bad Overlap"
"origSeq_78-seq7_76	0.040833127818465878798	0.20413613803984045257	0.11379307549006091838	Bad Overlap"
"origSeq_79-seq2_23	0.03703232160516272533	0.20890494763835121794	0.13300811948986980981	Bad Overlap"
"origSeq_80-seq2_86	0.05214894997825842032	0.30135284773785775474	0.18512666861949622304	Bad Overlap"
"origSeq_80-seq3_34	0.079176896425522218576	0.50916364742205702824	0.30211932238772499002	Bad Overlap"
"origSeq_82-seq6_81	0.038141350463852805387	0.21085618472420201442	0.11806078281068434472	Bad Overlap"
"origSeq_82-seq7_15	0.08893419053302927968	0.45456070242348704908	0.25609414032777725665	Bad Overlap"
"origSeq_82-seq8_16	0.030012497727898776215	0.14793704634982534729	0.082348598807946184306	Bad Overlap"
"origSeq_82-seq10_71	0.019475413511037746541	0.10143976906145782012	0.05140080564215420129	Bad Overlap"
"origSeq_83-seq4_54	0.08658253497049249015	0.5043301876291104401	0.0	Bad Overlap"
"origSeq_83-seq9_69	0.026826427935029034693	0.13597784374597127462	0.07257939696175194038	Bad Overlap"
"origSeq_83-seq7_51	0.096207801422984239774	0.4823954698818155216	0.26248113354366526642	Bad Overlap"
"origSeq_83-seq6_78	0.095229034151641899845	0.498854994939196727	0.27527355365698877383	Bad Overlap"
"origSeq_84-seq1_91	0.10504659575978407719	0.5831631392135053308	0.37203288535065587192	Bad Overlap"
"origSeq_84-seq9_36	0.08973840009369983813	0.43916533465452754341	0.23354442708054064624	Bad Overlap"
"origSeq_84-seq4_55	0.09869485804722848084	0.54441265238776459555	0.32864810559426780936	Bad Overlap"
"origSeq_84-seq6_65	0.09921238545696943331	0.5201358388710499085	0.29905427915134854644	Bad Overlap"
"origSeq_84-seq10_3	0.009979633880511941627	0.051183651332167579743	0.027284982245769374598	Bad Overlap"
"origSeq_85-seq7_82	0.055651958302196530828	0.29854764287848807992	0.0	Bad Overlap"
"origSeq_85-seq10_87	0.025499770273161883535	0.12658288851023831006	0.06589485834663826968	Bad Overlap"
"origSeq_87-seq8_87	0.09339666171914440272	0.48460077331430964718	0.26200188196972532697	Bad Overlap"
"origSeq_87-seq9_87	0.006782415110912602705	0.035331875845081724542	0.019036465951236386995	Bad Overlap"
"origSeq_88-seq8_68	0.055377052693774151047	0.28947688757985822264	0.16058168671282403339	Bad Overlap"
"origSeq_89-seq3_56	0.09575855865598786112	0.55444736943927276716	0.33630750962767523574	Bad Overlap"
"origSeq_90-seq7_37	0.07112543343745328068	0.38282651927048360355	0.20869717111621552169	Bad Overlap"
"origSeq_91-seq6_44	0.0856166497343808888	0.5171436937734287344	0.30624238879866066417	Bad Overlap"
"origSeq_92-seq4_86	0.027333657483211556351	0.15541523776494361108	0.0925325004086463914	Bad Overlap"
"origSeq_93-seq4_89	0.06693849242161915255	0.3776285011903363916	0.0	Bad Overlap"
"origSeq_93-seq6_33	0.030301485594596333313	0.14857649290578403321	0.08369333284677656913	Bad Overlap"
"origSeq_93-seq7_93	0.084849255141964856916	0.53734888985751899545	0.31909407780560208014	Bad Overlap"
"origSeq_94-seq3_71	0.016927692284436147905	0.11253450310728169311	0.069988082640550582394	Bad Overlap"
"origSeq_94-seq10_67	0.014209381228923872953	0.07150448795747484958	0.037554656215866372864	Bad Overlap"
"origSeq_94-seq10_25	0.057605299819564968005	0.2691334131686224202	0.13868984357074090171	Bad Overlap"
"origSeq_95-seq4_27	0.09127871420311620736	0.55147950124562265627	0.33020157754386536856	Bad Overlap"
"origSeq_95-seq2_24	0.027782224302794189346	0.16545658242616777618	0.103403455895596957044	Bad Overlap"
"origSeq_95-seq7_41	0.09100639367978396516	0.48279397922121879326	0.26393795401918462634	Bad Overlap"
"origSeq_95-seq6_73	0.09613725062135273624	0.49563981604553655617	0.27757856299531026944	Bad Overlap"
"origSeq_96-seq8_37	0.09193314789818492082	0.4748985927239760871	0.25886716862013472255	Bad Overlap"
"origSeq_97-seq3_53	0.04684324582241930433	0.27534776482107504544	0.16900152201684956597	Bad Overlap"
"origSeq_97-seq2_15	0.0059082939774684182144	0.036043428792350501067	0.023674742297228971282	Bad Overlap"
"origSeq_98-seq5_33	0.007845693695523224815	0.051074728965865132287	0.030850349925738975964	Bad Overlap"
