KEY , ALPHA1 , ALPHA2 , GAPS , MATCHES , ALL , OVERLAP_TYPE 
origSeq_52-origSeq_92,1,1,0.101913861,0.664859058,0.461340441,Good Overlap
origSeq_135-origSeq_85,1,1,0.088981484,0.677153071,0.479615839,Good Overlap
origSeq_104-origSeq_167,1,1,0.115669718,0.754528728,0.585174819,Good Overlap
origSeq_127-origSeq_133,0.999936964,0.999936928,0.093048219,0.607780828,0,Good Overlap
origSeq_124-origSeq_90,0.999926541,0.99992653,0.092487032,0.605710398,0,Good Overlap
origSeq_172-origSeq_190,0.99992392,0.999923786,0.090524466,0.60516361,0,Good Overlap
origSeq_152-origSeq_156,0.999916297,0.999915718,0.089697143,0.606793476,0.394946729,Good Overlap
origSeq_184-origSeq_190,0.999913495,0.999913397,0.093774601,0.602354011,0.390445098,Good Overlap
origSeq_182-origSeq_189,0.999900744,0.9999001,0.093924129,0.616189666,0.406880301,Good Overlap
origSeq_125-origSeq_192,0.9998998,0.999899214,0.095244326,0.608521777,0.396630144,Good Overlap
origSeq_129-origSeq_185,0.999899538,0.99990012,0.09105074,0.609684805,0.398047557,Good Overlap
origSeq_155-origSeq_90,0.999885923,0.999885505,0.092340333,0.62558752,0.417135112,Good Overlap
origSeq_59-origSeq_82,0.999882904,0.999883463,0.090899782,0.629034515,0.419903185,Good Overlap
origSeq_116-origSeq_185,0.999882006,0.999885727,0.096199085,0.616775069,0.406802551,Good Overlap
origSeq_116-origSeq_129,0.999878552,0.999880404,0.090551105,0.602607749,0,Good Overlap
origSeq_133-origSeq_182,0.999870818,0.999870684,0.092170046,0.610942698,0.399207687,Good Overlap
origSeq_123-origSeq_156,0.999870751,0.999870751,0.094772126,0.612906969,0.402442395,Good Overlap
origSeq_112-origSeq_189,0.999864535,0.99986481,0.090828309,0.620723311,0.411055284,Good Overlap
origSeq_125-origSeq_188,0.999862647,0.999866462,0.09415329,0.61233375,0,Good Overlap
origSeq_124-origSeq_134,0.999858647,0.999859452,0.092900456,0.609724291,0,Good Overlap
origSeq_109-origSeq_95,0.999856549,0.999857428,0.087077691,0.606915775,0.396620031,Good Overlap
origSeq_141-origSeq_192,0.999854397,0.999854883,0.088623068,0.596321095,0.382770007,Good Overlap
origSeq_125-origSeq_43,0.999848737,0.999849534,0.090878514,0.59342818,0.379185326,Good Overlap
origSeq_183-origSeq_84,0.999848232,0.999848094,0.095420754,0.621396198,0.410827435,Good Overlap
origSeq_156-origSeq_74,0.999845225,0.999846484,0.094888504,0.597769926,0.385959815,Good Overlap
origSeq_185-origSeq_68,0.999844913,0.999846106,0.095179525,0.62382742,0.41408627,Good Overlap
origSeq_109-origSeq_172,0.999843652,0.999845512,0.087744529,0.616261512,0.406672943,Good Overlap
origSeq_151-origSeq_68,0.999840764,0.999841371,0.097765191,0.630652634,0.423491445,Good Overlap
origSeq_156-origSeq_185,0.999838995,0.999840739,0.093164242,0.601124759,0.389378152,Good Overlap
origSeq_35-origSeq_90,0.999834327,0.999833472,0.088892023,0.608988581,0.397004677,Good Overlap
origSeq_119-origSeq_84,0.999831508,0.999830795,0.095989904,0.61476464,0.404594161,Good Overlap
origSeq_15-origSeq_67,0.999826178,0.999826238,0.086421826,0.623098474,0.412400459,Good Overlap
origSeq_131-origSeq_67,0.999821652,0.999822915,0.09084055,0.623655125,0.412669106,Good Overlap
origSeq_152-origSeq_185,0.999820176,0.99981969,0.090314881,0.607526662,0.394568065,Good Overlap
origSeq_124-origSeq_165,0.999806925,0.999807495,0.08946387,0.614672281,0,Good Overlap
origSeq_138-origSeq_43,0.999804344,0.999807396,0.091593397,0.608601957,0.396088127,Good Overlap
origSeq_122-origSeq_55,0.999791188,0.999794069,0.096960233,0.618470654,0.40761681,Good Overlap
origSeq_42-origSeq_50,0.9997849,0.999781897,0.095704132,0.614636668,0.405781195,Good Overlap
origSeq_100-origSeq_133,0.999779639,0.999781469,0.090031441,0.62331064,0.414765311,Good Overlap
origSeq_182-origSeq_190,0.99977523,0.999771324,0.095818206,0.607200631,0.396175018,Good Overlap
origSeq_109-origSeq_59,0.999773807,0.999775256,0.093567765,0.623734963,0.415855984,Good Overlap
origSeq_155-origSeq_181,0.999768572,0.999767981,0.088165609,0.61513215,0.406256855,Good Overlap
origSeq_101-origSeq_157,0.99976782,0.999770062,0.089192873,0.605612775,0.391944451,Good Overlap
origSeq_116-origSeq_50,0.999763817,0.999762357,0.091018645,0.604621602,0.39246187,Good Overlap
origSeq_46-origSeq_50,0.999750872,0.99974887,0.097126616,0.619448242,0.41072184,Good Overlap
origSeq_192-origSeq_73,0.999749979,0.999750416,0.09011832,0.608441301,0.396581579,Good Overlap
origSeq_169-origSeq_73,0.999745698,0.999744442,0.090773218,0.613408053,0.401481841,Good Overlap
origSeq_121-origSeq_71,0.999739549,0.999737395,0.090602615,0.637183532,0.430111644,Good Overlap
origSeq_116-origSeq_47,0.999739244,0.999735869,0.093217827,0.620158877,0.410592508,Good Overlap
origSeq_150-origSeq_170,0.999735729,0.999709387,0.097613767,0.606712969,0.395905454,Good Overlap
origSeq_130-origSeq_186,0.999725802,0.999716312,0.091505018,0.589473836,0.375727211,Good Overlap
origSeq_183-origSeq_38,0.999725652,0.999726402,0.094183641,0.600416623,0.387706907,Good Overlap
origSeq_165-origSeq_177,0.9997241,0.99972429,0.08928754,0.625934729,0.416047289,Good Overlap
origSeq_112-origSeq_79,0.999723986,0.999719574,0.087529564,0.607604278,0.393390182,Good Overlap
origSeq_127-origSeq_159,0.999719888,0.999723681,0.093693436,0.605861752,0.394013996,Good Overlap
origSeq_141-origSeq_43,0.999718864,0.999720904,0.09779319,0.60965035,0.397002995,Good Overlap
origSeq_155-origSeq_165,0.999718864,0.999718706,0.089140122,0.621054968,0.410691415,Good Overlap
origSeq_183-origSeq_189,0.999715262,0.999719259,0.096713411,0.617183405,0.408590365,Good Overlap
origSeq_67-origSeq_84,0.999709387,0.999708029,0.097381287,0.610692828,0.401546026,Good Overlap
origSeq_120-origSeq_121,0.99970871,0.999707174,0.095573206,0.610802088,0.398130787,Good Overlap
origSeq_123-origSeq_60,0.999708171,0.999708511,0.091747502,0.631590306,0.424265575,Good Overlap
origSeq_176-origSeq_63,0.999702911,0.999705882,0.092159948,0.609385024,0.395703206,Good Overlap
origSeq_160-origSeq_190,0.99970015,0.99970033,0.094807092,0.596689096,0.382667095,Good Overlap
origSeq_125-origSeq_178,0.999698341,0.999696878,0.094308049,0.587815992,0.374238247,Good Overlap
origSeq_48-origSeq_67,0.999695864,0.999700688,0.091666766,0.609533222,0.396144409,Good Overlap
origSeq_10-origSeq_133,0.999695308,0.999692686,0.096917862,0.625919684,0.417022886,Good Overlap
origSeq_177-origSeq_179,0.99969245,0.99969344,0.084680598,0.61635299,0.405941507,Good Overlap
origSeq_182-origSeq_82,0.999690402,0.999689537,0.100101492,0.636911257,0.430793017,Good Overlap
origSeq_112-origSeq_172,0.999677523,0.999679179,0.082283575,0.595877988,0.381327203,Good Overlap
origSeq_188-origSeq_55,0.999675325,0.999678663,0.090353849,0.610789532,0.398552799,Good Overlap
origSeq_130-origSeq_132,0.999671701,0.999667332,0.09715527,0.603472674,0.391693464,Good Overlap
origSeq_127-origSeq_73,0.999666407,0.99966585,0.0943795,0.612104939,0.400786236,Good Overlap
