KEY 	 ALPHA 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
origSeq_111:seq5_136	0.9499417927823051	0.8033175519272039411	0.8033175519272039411	0.6519130840156737116	NA
origSeq_111:origSeq_156	0.99	0.82731337010814781695	0.82731337010814781695	0.7407709131854993845	NA
origSeq_111:origSeq_81	0.9868613138686131	0.8612540335787033615	0.8612540335787033615	0.69921223791977785166	NA
origSeq_111:origSeq_68	1.0	0.85237029778575865765	0.85237029778575865765	0.70118309029974100537	NA
origSeq_111:seq5_150	0.9738134206219312	0.82616151635485389433	0.82616151635485389433	0.6476772658621404621	NA
origSeq_111:seq5_11	0.9577464788732394	0.78528586685687110997	0.78528586685687110997	0.6700202854227669608	NA
origSeq_112:origSeq_182	1.0	0.8502741649157802764	0.8502741649157802764	0.7210502527301583461	NA
origSeq_112:seq5_89	1.0	0.86915855626946728855	0.86915855626946728855	0.65882462475320007996	NA
origSeq_112:seq5_82	0.9993326341881972	0.86102150842079811893	0.86102150842079811893	0.65722188459519801333	NA
origSeq_112:seq5_158	1.0	0.8626703358784897877	0.8626703358784897877	0.64569238626370341333	NA
origSeq_112:seq5_144	0.9975371884543395	0.857927804135388508	0.857927804135388508	0.66334655884529783866	NA
origSeq_112:seq5_67	0.9994162856308979	0.86405494578102542296	0.86405494578102542296	0.65242886051579247796	NA
origSeq_112:origSeq_84	0.9990887789638115	0.8626123947211045702	0.8626123947211045702	0.7216885319063148741	NA
origSeq_112:origSeq_183	0.9992160961588712	0.85531570840585953154	0.85531570840585953154	0.7208171363735896741	NA
origSeq_112:origSeq_189	0.9998648100581317	0.85931537556388851607	0.85931537556388851607	0.7309395466553236232	NA
origSeq_112:origSeq_96	0.994343891402715	0.8569328804633048666	0.8569328804633048666	0.7207453309868964523	NA
origSeq_112:origSeq_191	1.0	0.8513324734293559405	0.8513324734293559405	0.72429728531155110127	NA
origSeq_112:origSeq_119	0.9988599116431524	0.8521356889891065195	0.8521356889891065195	0.7238984386133066719	NA
origSeq_112:origSeq_41	0.9966462525517643	0.8523142001526312419	0.8523142001526312419	0.7167756964271785488	NA
origSeq_112:seq5_112	0.9975262832405689	0.8685783682698959241	0.8685783682698959241	0.66065692443691186823	NA
origSeq_112:seq5_110	0.9986508364813815	0.858099624323662404	0.858099624323662404	0.67524727779638047905	NA
origSeq_112:origSeq_173	0.9983938323160938	0.85744750744686457685	0.85744750744686457685	0.72697773446167438086	NA
origSeq_112:seq5_194	0.9984346093638822	0.8624368954321808797	0.8624368954321808797	0.6625674768957126708	NA
origSeq_112:origSeq_38	0.9984599589322382	0.86055413581476301307	0.86055413581476301307	0.72269624099792926516	NA
origSeq_112:origSeq_59	0.9976660682226212	0.87199303417138355847	0.87199303417138355847	0.72623975231733319365	NA
origSeq_112:seq5_132	0.9992883575291773	0.87161504288553521663	0.87161504288553521663	0.65797577991828703266	NA
origSeq_112:origSeq_184	1.0	0.8615210371618022335	0.8615210371618022335	0.7171841054145753579	NA
origSeq_112:origSeq_154	0.9971231300345225	0.85682333353633169094	0.85682333353633169094	0.72579369275497431706	NA
origSeq_112:seq5_73	0.9979148048853143	0.8654530660991973258	0.8654530660991973258	0.6526252062386060153	NA
origSeq_112:seq5_160	0.9976454759502187	0.8558367910447523615	0.8558367910447523615	0.65437962953411379365	NA
origSeq_112:seq5_182	0.9979193341869398	0.85794378186389617713	0.85794378186389617713	0.65086541992741946507	NA
origSeq_112:seq5_196	0.9989630141721396	0.84959882244206957403	0.84959882244206957403	0.66269577283581511466	NA
origSeq_112:origSeq_67	0.995385629531971	0.84761929530565440405	0.84761929530565440405	0.7280585879193695966	NA
origSeq_112:origSeq_40	0.9959523274117382	0.84800158085156351336	0.84800158085156351336	0.72475900536421455857	NA
origSeq_112:seq5_75	0.9967800362245924	0.8549192386541101044	0.8549192386541101044	0.671973854763720767	NA
origSeq_112:seq5_83	0.9969617176422929	0.8500822222818621892	0.8500822222818621892	0.6498240521158059552	NA
origSeq_112:origSeq_82	0.9968228752978554	0.8465228922070458743	0.8465228922070458743	0.71919478505811208156	NA
origSeq_112:origSeq_95	1.0	0.87225788669131941965	0.87225788669131941965	0.7193788146322946033	NA
origSeq_112:origSeq_64	0.9982247020035506	0.8487459538451605415	0.8487459538451605415	0.7043923328093571462	NA
origSeq_112:seq5_77	0.9924503882657464	0.8554060497607342577	0.8554060497607342577	0.65630430829138085557	NA
origSeq_112:origSeq_79	0.9997239856472536	0.86722597429009942857	0.86722597429009942857	0.7100827984055877818	NA
origSeq_112:seq5_20	0.9992596248766041	0.8696742542107473807	0.8696742542107473807	0.6579595177494151045	NA
origSeq_112:origSeq_77	0.9951704545454545	0.85033179377073036485	0.85033179377073036485	0.71331674227385112835	NA
origSeq_112:seq5_80	0.9990324141267537	0.83765837795526915875	0.83765837795526915875	0.6437785982933387104	NA
origSeq_112:seq5_85	0.9957318604067286	0.8665497993423458771	0.8665497993423458771	0.65480182827768856576	NA
origSeq_112:seq5_103	0.9997229916897507	0.8825414183817333689	0.8825414183817333689	0.6595073077649406878	NA
origSeq_112:origSeq_172	0.9996791786974655	0.87570544640925801835	0.87570544640925801835	0.70962272099125797215	NA
origSeq_112:origSeq_160	0.9982692973347179	0.8676195340111450478	0.8676195340111450478	0.70242018762224184156	NA
